0.6Amp,0.6MeV,0.3Amp,0.3MeV
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.01E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.02E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
1.03E+02,,,
